service_id,route_id,trip_id,block_id,sch_arr_time,stop_name,stop_id,stop_seq,direction_name
Saturday ,  512,   76447,      11,14:17   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76456,       3,14:56   ,Everett Station,evtst,          1,South
Saturday ,  512,   76456,       3,15:04   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76456,       3,15:13   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76456,       3,15:21   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76456,       3,15:25   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76456,       3,15:29   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76456,       3,15:39   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76456,       3,15:47   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76463,      11,16:06   ,Everett Station,evtst,          1,South
Saturday ,  512,   76463,      11,16:14   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76463,      11,16:23   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76463,      11,16:31   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76463,      11,16:35   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76463,      11,16:39   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76463,      11,16:49   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76463,      11,16:57   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76465,       6,16:36   ,Everett Station,evtst,          1,South
Saturday ,  512,   76465,       6,16:44   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76465,       6,16:53   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76465,       6,17:01   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76465,       6,17:05   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76465,       6,17:09   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76465,       6,17:19   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76465,       6,17:27   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76432,       6,10:59   ,Everett Station,evtst,          1,South
Saturday ,  512,   76432,       6,11:07   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76432,       6,11:16   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76432,       6,11:23   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76432,       6,11:27   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76432,       6,11:31   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76432,       6,11:39   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76432,       6,11:47   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76445,       9,13:06   ,Everett Station,evtst,          1,South
Saturday ,  512,   76445,       9,13:14   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76445,       9,13:23   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76445,       9,13:31   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76445,       9,13:35   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76445,       9,13:39   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76445,       9,13:49   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76445,       9,13:57   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76428,       5,10:19   ,Everett Station,evtst,          1,South
Saturday ,  512,   76428,       5,10:27   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76428,       5,10:36   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76428,       5,10:43   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76428,       5,10:47   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76428,       5,10:51   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76428,       5,10:59   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76428,       5,11:07   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76459,      11,15:26   ,Everett Station,evtst,          1,South
Saturday ,  512,   76459,      11,15:34   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76459,      11,15:43   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76459,      11,15:51   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76459,      11,15:55   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76459,      11,15:59   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76459,      11,16:09   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76459,      11,16:17   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76433,       9,11:09   ,Everett Station,evtst,          1,South
Saturday ,  512,   76433,       9,11:17   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76433,       9,11:26   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76433,       9,11:33   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76433,       9,11:37   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76433,       9,11:41   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76433,       9,11:49   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76433,       9,11:57   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76439,       8,12:07   ,Everett Station,evtst,          1,South
Saturday ,  512,   76439,       8,12:15   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76439,       8,12:24   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76439,       8,12:31   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76439,       8,12:35   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76439,       8,12:39   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76439,       8,12:49   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76439,       8,12:57   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76429,       8,10:29   ,Everett Station,evtst,          1,South
Saturday ,  512,   76429,       8,10:37   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76429,       8,10:46   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76429,       8,10:53   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76429,       8,10:57   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76429,       8,11:01   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76429,       8,11:09   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76429,       8,11:17   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76435,       5,11:27   ,Everett Station,evtst,          1,South
Saturday ,  512,   76435,       5,11:35   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76435,       5,11:44   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76435,       5,11:51   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76435,       5,11:55   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76435,       5,11:59   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76435,       5,12:09   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76435,       5,12:17   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76434,      11,11:19   ,Everett Station,evtst,          1,South
Saturday ,  512,   76434,      11,11:27   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76434,      11,11:36   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76434,      11,11:43   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76434,      11,11:47   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76434,      11,11:51   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76434,      11,11:59   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76434,      11,12:07   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76442,       9,12:37   ,Everett Station,evtst,          1,South
Saturday ,  512,   76442,       9,12:45   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76442,       9,12:54   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76442,       9,13:01   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76442,       9,13:05   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76442,       9,13:09   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76442,       9,13:19   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76442,       9,13:27   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76449,      14,13:46   ,Everett Station,evtst,          1,South
Saturday ,  512,   76449,      14,13:54   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76449,      14,14:03   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76449,      14,14:11   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76449,      14,14:15   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76449,      14,14:19   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76449,      14,14:29   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76449,      14,14:37   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76440,      10,12:17   ,Everett Station,evtst,          1,South
Saturday ,  512,   76440,      10,12:25   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76440,      10,12:34   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76440,      10,12:41   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76440,      10,12:45   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76440,      10,12:49   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76440,      10,12:59   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76440,      10,13:07   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76452,      14,14:16   ,Everett Station,evtst,          1,South
Saturday ,  512,   76452,      14,14:24   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76452,      14,14:33   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76452,      14,14:41   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76452,      14,14:45   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76452,      14,14:49   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76452,      14,14:59   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76452,      14,15:07   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76424,       2, 9:39   ,Everett Station,evtst,          1,South
Saturday ,  512,   76424,       2, 9:47   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76424,       2, 9:56   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76424,       2,10:03   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76424,       2,10:07   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76424,       2,10:11   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76424,       2,10:19   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76424,       2,10:27   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76421,       9, 9:09   ,Everett Station,evtst,          1,South
Saturday ,  512,   76421,       9, 9:17   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76421,       9, 9:26   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76421,       9, 9:33   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76421,       9, 9:37   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76421,       9, 9:41   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76421,       9, 9:49   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76421,       9, 9:57   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76438,       2,11:57   ,Everett Station,evtst,          1,South
Saturday ,  512,   76438,       2,12:05   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76438,       2,12:14   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76438,       2,12:21   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76438,       2,12:25   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76438,       2,12:29   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76438,       2,12:39   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76438,       2,12:47   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76448,      18,13:36   ,Everett Station,evtst,          1,South
Saturday ,  512,   76448,      18,13:44   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76448,      18,13:53   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76448,      18,14:01   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76448,      18,14:05   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76448,      18,14:09   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76448,      18,14:19   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76448,      18,14:27   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76427,      13,10:09   ,Everett Station,evtst,          1,South
Saturday ,  512,   76427,      13,10:17   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76427,      13,10:26   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76427,      13,10:33   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76427,      13,10:37   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76427,      13,10:41   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76427,      13,10:49   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76427,      13,10:57   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76423,      14, 9:29   ,Everett Station,evtst,          1,South
Saturday ,  512,   76423,      14, 9:37   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76423,      14, 9:46   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76423,      14, 9:53   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76423,      14, 9:57   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76423,      14,10:01   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76423,      14,10:09   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76423,      14,10:17   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76430,       4,10:39   ,Everett Station,evtst,          1,South
Saturday ,  512,   76430,       4,10:47   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76430,       4,10:56   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76430,       4,11:03   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76430,       4,11:07   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76430,       4,11:11   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76430,       4,11:19   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76430,       4,11:27   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76441,       6,12:27   ,Everett Station,evtst,          1,South
Saturday ,  512,   76441,       6,12:35   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76441,       6,12:44   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76441,       6,12:51   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76441,       6,12:55   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76441,       6,12:59   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76441,       6,13:09   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76441,       6,13:17   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76444,       5,12:56   ,Everett Station,evtst,          1,South
Saturday ,  512,   76444,       5,13:04   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76444,       5,13:13   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76444,       5,13:21   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76444,       5,13:25   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76444,       5,13:29   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76444,       5,13:39   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76444,       5,13:47   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76450,      19,13:56   ,Everett Station,evtst,          1,South
Saturday ,  512,   76450,      19,14:04   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76450,      19,14:13   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76450,      19,14:21   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76450,      19,14:25   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76450,      19,14:29   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76450,      19,14:39   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76450,      19,14:47   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76437,      11,11:47   ,Everett Station,evtst,          1,South
Saturday ,  512,   76437,      11,11:55   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76437,      11,12:04   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76437,      11,12:11   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76437,      11,12:15   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76437,      11,12:19   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76437,      11,12:29   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76437,      11,12:37   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76425,       5, 9:49   ,Everett Station,evtst,          1,South
Saturday ,  512,   76425,       5, 9:57   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76425,       5,10:06   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76425,       5,10:13   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76425,       5,10:17   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76425,       5,10:21   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76425,       5,10:29   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76425,       5,10:37   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76443,      13,12:46   ,Everett Station,evtst,          1,South
Saturday ,  512,   76443,      13,12:54   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76443,      13,13:03   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76443,      13,13:11   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76443,      13,13:15   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76443,      13,13:19   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76443,      13,13:29   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76443,      13,13:37   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76446,      11,13:16   ,Everett Station,evtst,          1,South
Saturday ,  512,   76446,      11,13:24   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76446,      11,13:33   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76446,      11,13:41   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76446,      11,13:45   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76446,      11,13:49   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76446,      11,13:59   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76446,      11,14:07   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76453,      10,14:26   ,Everett Station,evtst,          1,South
Saturday ,  512,   76453,      10,14:34   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76453,      10,14:43   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76453,      10,14:51   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76453,      10,14:55   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76453,      10,14:59   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76453,      10,15:09   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76453,      10,15:17   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76422,      11, 9:19   ,Everett Station,evtst,          1,South
Saturday ,  512,   76422,      11, 9:27   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76422,      11, 9:36   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76422,      11, 9:43   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76422,      11, 9:47   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76422,      11, 9:51   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76422,      11, 9:59   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76422,      11,10:07   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76426,      10, 9:59   ,Everett Station,evtst,          1,South
Saturday ,  512,   76426,      10,10:07   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76426,      10,10:16   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76426,      10,10:23   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76426,      10,10:27   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76426,      10,10:31   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76426,      10,10:39   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76426,      10,10:47   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76454,       6,14:36   ,Everett Station,evtst,          1,South
Saturday ,  512,   76454,       6,14:44   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76454,       6,14:53   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76454,       6,15:01   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76454,       6,15:05   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76454,       6,15:09   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76454,       6,15:19   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76454,       6,15:27   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76457,       4,15:06   ,Everett Station,evtst,          1,South
Saturday ,  512,   76457,       4,15:14   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76457,       4,15:23   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76457,       4,15:31   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76457,       4,15:35   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76457,       4,15:39   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76457,       4,15:49   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76457,       4,15:57   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76458,      13,15:16   ,Everett Station,evtst,          1,South
Saturday ,  512,   76458,      13,15:24   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76458,      13,15:33   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76458,      13,15:41   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76458,      13,15:45   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76458,      13,15:49   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76458,      13,15:59   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76458,      13,16:07   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76460,      11,15:36   ,Everett Station,evtst,          1,South
Saturday ,  512,   76460,      11,15:44   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76460,      11,15:53   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76460,      11,16:01   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76460,      11,16:05   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76460,      11,16:09   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76460,      11,16:19   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76460,      11,16:27   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76461,      18,15:46   ,Everett Station,evtst,          1,South
Saturday ,  512,   76461,      18,15:54   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76461,      18,16:03   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76461,      18,16:11   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76461,      18,16:15   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76461,      18,16:19   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76461,      18,16:29   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76461,      18,16:37   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76462,      14,15:56   ,Everett Station,evtst,          1,South
Saturday ,  512,   76462,      14,16:04   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76462,      14,16:13   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76462,      14,16:21   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76462,      14,16:25   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Saturday ,  512,   76462,      14,16:29   ,I-5 & NE 195th,195i5,          6,South
Saturday ,  512,   76462,      14,16:39   ,I-5 at 117th, Northgate,117i5,          7,South
Saturday ,  512,   76462,      14,16:47   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Saturday ,  512,   76464,       7,16:16   ,Everett Station,evtst,          1,South
Saturday ,  512,   76464,       7,16:24   ,South Everett Freeway Station,sefs,          2,South
Saturday ,  512,   76464,       7,16:33   ,Ash Way Park & Ride,awypr,          3,South
Saturday ,  512,   76464,       7,16:41   ,Lynnwood Transit Center,lynntc,          4,South
Saturday ,  512,   76464,       7,16:45   ,Mountlake Terrace Freeway Station,mltfs,          5,South
