service_id,route_id,trip_id,block_id,sch_arr_time,stop_name,stop_id,stop_seq,direction_name
Sunday   ,  512,   15027,   85013,15:11   ,I-5 & NE 195th,195i5,          3,North
Sunday   ,  512,   15027,   85013,15:14   ,Mountlake Terrace Freeway Station,mltfs,          4,North
Sunday   ,  512,   15027,   85013,15:19   ,Lynnwood Transit Center,lynntc,          5,North
Sunday   ,  512,   15027,   85013,15:28   ,Ash Way Park & Ride,awypr,          6,North
Sunday   ,  512,   15027,   85013,15:38   ,South Everett Freeway Station,sefs,          7,North
Sunday   ,  512,   15027,   85013,15:50   ,Everett Station,evtst,          8,North
Sunday   ,  512,   15026,   85010,14:49   ,NORTHGATE TRANSIT CENTER,nortc,          1,North
Sunday   ,  512,   15026,   85010,14:54   ,I-5 at 117th, Northgate,117i5,          2,North
Sunday   ,  512,   15026,   85010,15:01   ,I-5 & NE 195th,195i5,          3,North
Sunday   ,  512,   15026,   85010,15:04   ,Mountlake Terrace Freeway Station,mltfs,          4,North
Sunday   ,  512,   15026,   85010,15:09   ,Lynnwood Transit Center,lynntc,          5,North
Sunday   ,  512,   15026,   85010,15:18   ,Ash Way Park & Ride,awypr,          6,North
Sunday   ,  512,   15026,   85010,15:28   ,South Everett Freeway Station,sefs,          7,North
Sunday   ,  512,   15026,   85010,15:40   ,Everett Station,evtst,          8,North
Sunday   ,  512,   15024,   85011,14:09   ,NORTHGATE TRANSIT CENTER,nortc,          1,North
Sunday   ,  512,   15024,   85011,14:13   ,I-5 at 117th, Northgate,117i5,          2,North
Sunday   ,  512,   15024,   85011,14:20   ,I-5 & NE 195th,195i5,          3,North
Sunday   ,  512,   15024,   85011,14:23   ,Mountlake Terrace Freeway Station,mltfs,          4,North
Sunday   ,  512,   15024,   85011,14:28   ,Lynnwood Transit Center,lynntc,          5,North
Sunday   ,  512,   15024,   85011,14:37   ,Ash Way Park & Ride,awypr,          6,North
Sunday   ,  512,   15024,   85011,14:47   ,South Everett Freeway Station,sefs,          7,North
Sunday   ,  512,   15024,   85011,14:59   ,Everett Station,evtst,          8,North
Sunday   ,  512,   15039,   85017,16:59   ,NORTHGATE TRANSIT CENTER,nortc,          1,North
Sunday   ,  512,   15039,   85017,17:05   ,I-5 at 117th, Northgate,117i5,          2,North
Sunday   ,  512,   15039,   85017,17:12   ,I-5 & NE 195th,195i5,          3,North
Sunday   ,  512,   15039,   85017,17:15   ,Mountlake Terrace Freeway Station,mltfs,          4,North
Sunday   ,  512,   15039,   85017,17:20   ,Lynnwood Transit Center,lynntc,          5,North
Sunday   ,  512,   15039,   85017,17:29   ,Ash Way Park & Ride,awypr,          6,North
Sunday   ,  512,   15039,   85017,17:39   ,South Everett Freeway Station,sefs,          7,North
Sunday   ,  512,   15039,   85017,17:49   ,Everett Station,evtst,          8,North
Sunday   ,  512,   15046,   85013,18:09   ,NORTHGATE TRANSIT CENTER,nortc,          1,North
Sunday   ,  512,   15046,   85013,18:14   ,I-5 at 117th, Northgate,117i5,          2,North
Sunday   ,  512,   15046,   85013,18:21   ,I-5 & NE 195th,195i5,          3,North
Sunday   ,  512,   15046,   85013,18:24   ,Mountlake Terrace Freeway Station,mltfs,          4,North
Sunday   ,  512,   15046,   85013,18:29   ,Lynnwood Transit Center,lynntc,          5,North
Sunday   ,  512,   15046,   85013,18:38   ,Ash Way Park & Ride,awypr,          6,North
Sunday   ,  512,   15046,   85013,18:48   ,South Everett Freeway Station,sefs,          7,North
Sunday   ,  512,   15046,   85013,18:58   ,Everett Station,evtst,          8,North
Sunday   ,  512,   15047,   85020,18:19   ,NORTHGATE TRANSIT CENTER,nortc,          1,North
Sunday   ,  512,   15047,   85020,18:24   ,I-5 at 117th, Northgate,117i5,          2,North
Sunday   ,  512,   15047,   85020,18:31   ,I-5 & NE 195th,195i5,          3,North
Sunday   ,  512,   15047,   85020,18:34   ,Mountlake Terrace Freeway Station,mltfs,          4,North
Sunday   ,  512,   15047,   85020,18:39   ,Lynnwood Transit Center,lynntc,          5,North
Sunday   ,  512,   15047,   85020,18:48   ,Ash Way Park & Ride,awypr,          6,North
Sunday   ,  512,   15047,   85020,18:58   ,South Everett Freeway Station,sefs,          7,North
Sunday   ,  512,   15047,   85020,19:08   ,Everett Station,evtst,          8,North
Sunday   ,  512,   15048,   85011,18:29   ,NORTHGATE TRANSIT CENTER,nortc,          1,North
Sunday   ,  512,   15048,   85011,18:34   ,I-5 at 117th, Northgate,117i5,          2,North
Sunday   ,  512,   15048,   85011,18:41   ,I-5 & NE 195th,195i5,          3,North
Sunday   ,  512,   15048,   85011,18:44   ,Mountlake Terrace Freeway Station,mltfs,          4,North
Sunday   ,  512,   15048,   85011,18:49   ,Lynnwood Transit Center,lynntc,          5,North
Sunday   ,  512,   15048,   85011,18:58   ,Ash Way Park & Ride,awypr,          6,North
Sunday   ,  512,   15048,   85011,19:08   ,South Everett Freeway Station,sefs,          7,North
Sunday   ,  512,   15048,   85011,19:18   ,Everett Station,evtst,          8,North
Sunday   ,  512,   15050,   85021,18:49   ,NORTHGATE TRANSIT CENTER,nortc,          1,North
Sunday   ,  512,   15050,   85021,18:54   ,I-5 at 117th, Northgate,117i5,          2,North
Sunday   ,  512,   15050,   85021,19:01   ,I-5 & NE 195th,195i5,          3,North
Sunday   ,  512,   15050,   85021,19:04   ,Mountlake Terrace Freeway Station,mltfs,          4,North
Sunday   ,  512,   15050,   85021,19:09   ,Lynnwood Transit Center,lynntc,          5,North
Sunday   ,  512,   15050,   85021,19:18   ,Ash Way Park & Ride,awypr,          6,North
Sunday   ,  512,   15050,   85021,19:28   ,South Everett Freeway Station,sefs,          7,North
Sunday   ,  512,   15050,   85021,19:38   ,Everett Station,evtst,          8,North
Sunday   ,  512,   15052,   85010,19:09   ,NORTHGATE TRANSIT CENTER,nortc,          1,North
Sunday   ,  512,   15052,   85010,19:13   ,I-5 at 117th, Northgate,117i5,          2,North
Sunday   ,  512,   15052,   85010,19:20   ,I-5 & NE 195th,195i5,          3,North
Sunday   ,  512,   15052,   85010,19:23   ,Mountlake Terrace Freeway Station,mltfs,          4,North
Sunday   ,  512,   15052,   85010,19:28   ,Lynnwood Transit Center,lynntc,          5,North
Sunday   ,  512,   15052,   85010,19:36   ,Ash Way Park & Ride,awypr,          6,North
Sunday   ,  512,   15052,   85010,19:46   ,South Everett Freeway Station,sefs,          7,North
Sunday   ,  512,   15052,   85010,19:56   ,Everett Station,evtst,          8,North
Sunday   ,  512,   15053,   85014,19:19   ,NORTHGATE TRANSIT CENTER,nortc,          1,North
Sunday   ,  512,   15053,   85014,19:23   ,I-5 at 117th, Northgate,117i5,          2,North
Sunday   ,  512,   15053,   85014,19:30   ,I-5 & NE 195th,195i5,          3,North
Sunday   ,  512,   15053,   85014,19:33   ,Mountlake Terrace Freeway Station,mltfs,          4,North
Sunday   ,  512,   15053,   85014,19:38   ,Lynnwood Transit Center,lynntc,          5,North
Sunday   ,  512,   15053,   85014,19:46   ,Ash Way Park & Ride,awypr,          6,North
Sunday   ,  512,   15053,   85014,19:56   ,South Everett Freeway Station,sefs,          7,North
Sunday   ,  512,   15053,   85014,20:06   ,Everett Station,evtst,          8,North
Sunday   ,  512,   15054,   85016,19:39   ,NORTHGATE TRANSIT CENTER,nortc,          1,North
Sunday   ,  512,   15054,   85016,19:43   ,I-5 at 117th, Northgate,117i5,          2,North
Sunday   ,  512,   15054,   85016,19:50   ,I-5 & NE 195th,195i5,          3,North
Sunday   ,  512,   15054,   85016,19:53   ,Mountlake Terrace Freeway Station,mltfs,          4,North
Sunday   ,  512,   15054,   85016,19:58   ,Lynnwood Transit Center,lynntc,          5,North
Sunday   ,  512,   15054,   85016,20:06   ,Ash Way Park & Ride,awypr,          6,North
Sunday   ,  512,   15054,   85016,20:16   ,South Everett Freeway Station,sefs,          7,North
Sunday   ,  512,   15054,   85016,20:26   ,Everett Station,evtst,          8,North
Sunday   ,  512,   15055,   85019,19:59   ,NORTHGATE TRANSIT CENTER,nortc,          1,North
Sunday   ,  512,   15055,   85019,20:03   ,I-5 at 117th, Northgate,117i5,          2,North
Sunday   ,  512,   15055,   85019,20:10   ,I-5 & NE 195th,195i5,          3,North
Sunday   ,  512,   15055,   85019,20:13   ,Mountlake Terrace Freeway Station,mltfs,          4,North
Sunday   ,  512,   15055,   85019,20:18   ,Lynnwood Transit Center,lynntc,          5,North
Sunday   ,  512,   15055,   85019,20:26   ,Ash Way Park & Ride,awypr,          6,North
Sunday   ,  512,   15055,   85019,20:36   ,South Everett Freeway Station,sefs,          7,North
Sunday   ,  512,   15055,   85019,20:46   ,Everett Station,evtst,          8,North
Sunday   ,  512,   15056,   85020,20:19   ,NORTHGATE TRANSIT CENTER,nortc,          1,North
Sunday   ,  512,   15056,   85020,20:23   ,I-5 at 117th, Northgate,117i5,          2,North
Sunday   ,  512,   15056,   85020,20:30   ,I-5 & NE 195th,195i5,          3,North
Sunday   ,  512,   15056,   85020,20:33   ,Mountlake Terrace Freeway Station,mltfs,          4,North
Sunday   ,  512,   15056,   85020,20:38   ,Lynnwood Transit Center,lynntc,          5,North
Sunday   ,  512,   15056,   85020,20:46   ,Ash Way Park & Ride,awypr,          6,North
Sunday   ,  512,   15056,   85020,20:56   ,South Everett Freeway Station,sefs,          7,North
Sunday   ,  512,   15056,   85020,21:06   ,Everett Station,evtst,          8,North
Sunday   ,  512,   15058,   85017,20:59   ,NORTHGATE TRANSIT CENTER,nortc,          1,North
Sunday   ,  512,   15058,   85017,21:02   ,I-5 at 117th, Northgate,117i5,          2,North
Sunday   ,  512,   15058,   85017,21:09   ,I-5 & NE 195th,195i5,          3,North
Sunday   ,  512,   15058,   85017,21:12   ,Mountlake Terrace Freeway Station,mltfs,          4,North
Sunday   ,  512,   15058,   85017,21:17   ,Lynnwood Transit Center,lynntc,          5,North
Sunday   ,  512,   15058,   85017,21:25   ,Ash Way Park & Ride,awypr,          6,North
Sunday   ,  512,   15058,   85017,21:35   ,South Everett Freeway Station,sefs,          7,North
Sunday   ,  512,   15058,   85017,21:45   ,Everett Station,evtst,          8,North
Sunday   ,  512,   15059,   85021,21:19   ,NORTHGATE TRANSIT CENTER,nortc,          1,North
Sunday   ,  512,   15059,   85021,21:22   ,I-5 at 117th, Northgate,117i5,          2,North
Sunday   ,  512,   15059,   85021,21:29   ,I-5 & NE 195th,195i5,          3,North
Sunday   ,  512,   15059,   85021,21:32   ,Mountlake Terrace Freeway Station,mltfs,          4,North
Sunday   ,  512,   15059,   85021,21:37   ,Lynnwood Transit Center,lynntc,          5,North
Sunday   ,  512,   15059,   85021,21:44   ,Ash Way Park & Ride,awypr,          6,North
Sunday   ,  512,   15059,   85021,21:54   ,South Everett Freeway Station,sefs,          7,North
Sunday   ,  512,   15059,   85021,22:04   ,Everett Station,evtst,          8,North
Sunday   ,  512,   15063,   85020,22:39   ,NORTHGATE TRANSIT CENTER,nortc,          1,North
Sunday   ,  512,   15063,   85020,22:42   ,I-5 at 117th, Northgate,117i5,          2,North
Sunday   ,  512,   15063,   85020,22:49   ,I-5 & NE 195th,195i5,          3,North
Sunday   ,  512,   15063,   85020,22:52   ,Mountlake Terrace Freeway Station,mltfs,          4,North
Sunday   ,  512,   15063,   85020,22:57   ,Lynnwood Transit Center,lynntc,          5,North
Sunday   ,  512,   15063,   85020,23:04   ,Ash Way Park & Ride,awypr,          6,North
Sunday   ,  512,   15063,   85020,23:12   ,South Everett Freeway Station,sefs,          7,North
Sunday   ,  512,   15063,   85020,23:22   ,Everett Station,evtst,          8,North
Sunday   ,  512,   15060,   85014,21:39   ,NORTHGATE TRANSIT CENTER,nortc,          1,North
Sunday   ,  512,   15060,   85014,21:42   ,I-5 at 117th, Northgate,117i5,          2,North
Sunday   ,  512,   15060,   85014,21:49   ,I-5 & NE 195th,195i5,          3,North
Sunday   ,  512,   15060,   85014,21:52   ,Mountlake Terrace Freeway Station,mltfs,          4,North
Sunday   ,  512,   15060,   85014,21:57   ,Lynnwood Transit Center,lynntc,          5,North
Sunday   ,  512,   15060,   85014,22:04   ,Ash Way Park & Ride,awypr,          6,North
Sunday   ,  512,   15060,   85014,22:14   ,South Everett Freeway Station,sefs,          7,North
Sunday   ,  512,   15060,   85014,22:24   ,Everett Station,evtst,          8,North
Sunday   ,  512,   15061,   85016,21:59   ,NORTHGATE TRANSIT CENTER,nortc,          1,North
Sunday   ,  512,   15061,   85016,22:02   ,I-5 at 117th, Northgate,117i5,          2,North
Sunday   ,  512,   15061,   85016,22:09   ,I-5 & NE 195th,195i5,          3,North
Sunday   ,  512,   15061,   85016,22:12   ,Mountlake Terrace Freeway Station,mltfs,          4,North
Sunday   ,  512,   15061,   85016,22:17   ,Lynnwood Transit Center,lynntc,          5,North
Sunday   ,  512,   15061,   85016,22:24   ,Ash Way Park & Ride,awypr,          6,North
Sunday   ,  512,   15061,   85016,22:33   ,South Everett Freeway Station,sefs,          7,North
Sunday   ,  512,   15061,   85016,22:43   ,Everett Station,evtst,          8,North
Sunday   ,  512,   15057,   85011,20:39   ,NORTHGATE TRANSIT CENTER,nortc,          1,North
Sunday   ,  512,   15057,   85011,20:42   ,I-5 at 117th, Northgate,117i5,          2,North
Sunday   ,  512,   15057,   85011,20:49   ,I-5 & NE 195th,195i5,          3,North
Sunday   ,  512,   15057,   85011,20:52   ,Mountlake Terrace Freeway Station,mltfs,          4,North
Sunday   ,  512,   15057,   85011,20:57   ,Lynnwood Transit Center,lynntc,          5,North
Sunday   ,  512,   15057,   85011,21:05   ,Ash Way Park & Ride,awypr,          6,North
Sunday   ,  512,   15057,   85011,21:15   ,South Everett Freeway Station,sefs,          7,North
Sunday   ,  512,   15057,   85011,21:25   ,Everett Station,evtst,          8,North
Sunday   ,  512,   15062,   85019,22:19   ,NORTHGATE TRANSIT CENTER,nortc,          1,North
Sunday   ,  512,   15062,   85019,22:22   ,I-5 at 117th, Northgate,117i5,          2,North
Sunday   ,  512,   15062,   85019,22:29   ,I-5 & NE 195th,195i5,          3,North
Sunday   ,  512,   15062,   85019,22:32   ,Mountlake Terrace Freeway Station,mltfs,          4,North
Sunday   ,  512,   15062,   85019,22:37   ,Lynnwood Transit Center,lynntc,          5,North
Sunday   ,  512,   15062,   85019,22:44   ,Ash Way Park & Ride,awypr,          6,North
Sunday   ,  512,   15062,   85019,22:52   ,South Everett Freeway Station,sefs,          7,North
Sunday   ,  512,   15062,   85019,23:02   ,Everett Station,evtst,          8,North
Sunday   ,  512,   15092,   85006,12:39   ,Everett Station,evtst,          1,South
Sunday   ,  512,   15092,   85006,12:47   ,South Everett Freeway Station,sefs,          2,South
Sunday   ,  512,   15092,   85006,12:56   ,Ash Way Park & Ride,awypr,          3,South
Sunday   ,  512,   15092,   85006,13:03   ,Lynnwood Transit Center,lynntc,          4,South
Sunday   ,  512,   15092,   85006,13:07   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Sunday   ,  512,   15092,   85006,13:11   ,I-5 & NE 195th,195i5,          6,South
Sunday   ,  512,   15092,   85006,13:21   ,I-5 at 117th, Northgate,117i5,          7,South
Sunday   ,  512,   15092,   85006,13:27   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Sunday   ,  512,   15079,   85007, 8:21   ,Everett Station,evtst,          1,South
Sunday   ,  512,   15079,   85007, 8:29   ,South Everett Freeway Station,sefs,          2,South
Sunday   ,  512,   15079,   85007, 8:38   ,Ash Way Park & Ride,awypr,          3,South
Sunday   ,  512,   15079,   85007, 8:45   ,Lynnwood Transit Center,lynntc,          4,South
Sunday   ,  512,   15079,   85007, 8:49   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Sunday   ,  512,   15079,   85007, 8:53   ,I-5 & NE 195th,195i5,          6,South
Sunday   ,  512,   15079,   85007, 9:02   ,I-5 at 117th, Northgate,117i5,          7,South
Sunday   ,  512,   15079,   85007, 9:07   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Sunday   ,  512,   15094,   85011,13:19   ,Everett Station,evtst,          1,South
Sunday   ,  512,   15094,   85011,13:27   ,South Everett Freeway Station,sefs,          2,South
Sunday   ,  512,   15094,   85011,13:36   ,Ash Way Park & Ride,awypr,          3,South
Sunday   ,  512,   15094,   85011,13:43   ,Lynnwood Transit Center,lynntc,          4,South
Sunday   ,  512,   15094,   85011,13:47   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Sunday   ,  512,   15094,   85011,13:51   ,I-5 & NE 195th,195i5,          6,South
Sunday   ,  512,   15094,   85011,14:01   ,I-5 at 117th, Northgate,117i5,          7,South
Sunday   ,  512,   15094,   85011,14:07   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Sunday   ,  512,   15083,   85003, 9:40   ,Everett Station,evtst,          1,South
Sunday   ,  512,   15083,   85003, 9:48   ,South Everett Freeway Station,sefs,          2,South
Sunday   ,  512,   15083,   85003, 9:57   ,Ash Way Park & Ride,awypr,          3,South
Sunday   ,  512,   15083,   85003,10:04   ,Lynnwood Transit Center,lynntc,          4,South
Sunday   ,  512,   15083,   85003,10:08   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Sunday   ,  512,   15083,   85003,10:12   ,I-5 & NE 195th,195i5,          6,South
Sunday   ,  512,   15083,   85003,10:21   ,I-5 at 117th, Northgate,117i5,          7,South
Sunday   ,  512,   15083,   85003,10:27   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Sunday   ,  512,   15100,   85011,15:19   ,Everett Station,evtst,          1,South
Sunday   ,  512,   15100,   85011,15:27   ,South Everett Freeway Station,sefs,          2,South
Sunday   ,  512,   15100,   85011,15:36   ,Ash Way Park & Ride,awypr,          3,South
Sunday   ,  512,   15100,   85011,15:43   ,Lynnwood Transit Center,lynntc,          4,South
Sunday   ,  512,   15100,   85011,15:47   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Sunday   ,  512,   15100,   85011,15:51   ,I-5 & NE 195th,195i5,          6,South
Sunday   ,  512,   15100,   85011,16:01   ,I-5 at 117th, Northgate,117i5,          7,South
Sunday   ,  512,   15100,   85011,16:07   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Sunday   ,  512,   15071,   85003, 5:30   ,Everett Station,evtst,          1,South
Sunday   ,  512,   15071,   85003, 5:38   ,South Everett Freeway Station,sefs,          2,South
Sunday   ,  512,   15071,   85003, 5:45   ,Ash Way Park & Ride,awypr,          3,South
Sunday   ,  512,   15071,   85003, 5:52   ,Lynnwood Transit Center,lynntc,          4,South
Sunday   ,  512,   15071,   85003, 5:56   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Sunday   ,  512,   15071,   85003, 6:00   ,I-5 & NE 195th,195i5,          6,South
Sunday   ,  512,   15071,   85003, 6:09   ,I-5 at 117th, Northgate,117i5,          7,South
Sunday   ,  512,   15071,   85003, 6:13   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Sunday   ,  512,   15089,   85003,11:39   ,Everett Station,evtst,          1,South
Sunday   ,  512,   15089,   85003,11:47   ,South Everett Freeway Station,sefs,          2,South
Sunday   ,  512,   15089,   85003,11:56   ,Ash Way Park & Ride,awypr,          3,South
Sunday   ,  512,   15089,   85003,12:03   ,Lynnwood Transit Center,lynntc,          4,South
Sunday   ,  512,   15089,   85003,12:07   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Sunday   ,  512,   15089,   85003,12:11   ,I-5 & NE 195th,195i5,          6,South
Sunday   ,  512,   15089,   85003,12:21   ,I-5 at 117th, Northgate,117i5,          7,South
Sunday   ,  512,   15089,   85003,12:27   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Sunday   ,  512,   15085,   85006,10:20   ,Everett Station,evtst,          1,South
Sunday   ,  512,   15085,   85006,10:28   ,South Everett Freeway Station,sefs,          2,South
Sunday   ,  512,   15085,   85006,10:37   ,Ash Way Park & Ride,awypr,          3,South
Sunday   ,  512,   15085,   85006,10:44   ,Lynnwood Transit Center,lynntc,          4,South
Sunday   ,  512,   15085,   85006,10:48   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Sunday   ,  512,   15085,   85006,10:52   ,I-5 & NE 195th,195i5,          6,South
Sunday   ,  512,   15085,   85006,11:01   ,I-5 at 117th, Northgate,117i5,          7,South
Sunday   ,  512,   15085,   85006,11:07   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Sunday   ,  512,   15069,   85001, 4:40   ,Everett Station,evtst,          1,South
Sunday   ,  512,   15069,   85001, 4:48   ,South Everett Freeway Station,sefs,          2,South
Sunday   ,  512,   15069,   85001, 4:55   ,Ash Way Park & Ride,awypr,          3,South
Sunday   ,  512,   15069,   85001, 5:02   ,Lynnwood Transit Center,lynntc,          4,South
Sunday   ,  512,   15069,   85001, 5:06   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Sunday   ,  512,   15069,   85001, 5:10   ,I-5 & NE 195th,195i5,          6,South
Sunday   ,  512,   15069,   85001, 5:19   ,I-5 at 117th, Northgate,117i5,          7,South
Sunday   ,  512,   15069,   85001, 5:23   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Sunday   ,  512,   15087,   85007,10:59   ,Everett Station,evtst,          1,South
Sunday   ,  512,   15087,   85007,11:07   ,South Everett Freeway Station,sefs,          2,South
Sunday   ,  512,   15087,   85007,11:16   ,Ash Way Park & Ride,awypr,          3,South
Sunday   ,  512,   15087,   85007,11:23   ,Lynnwood Transit Center,lynntc,          4,South
Sunday   ,  512,   15087,   85007,11:27   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Sunday   ,  512,   15087,   85007,11:31   ,I-5 & NE 195th,195i5,          6,South
Sunday   ,  512,   15087,   85007,11:41   ,I-5 at 117th, Northgate,117i5,          7,South
Sunday   ,  512,   15087,   85007,11:47   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Sunday   ,  512,   15090,   85010,11:59   ,Everett Station,evtst,          1,South
Sunday   ,  512,   15090,   85010,12:07   ,South Everett Freeway Station,sefs,          2,South
Sunday   ,  512,   15090,   85010,12:16   ,Ash Way Park & Ride,awypr,          3,South
Sunday   ,  512,   15090,   85010,12:23   ,Lynnwood Transit Center,lynntc,          4,South
Sunday   ,  512,   15090,   85010,12:27   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Sunday   ,  512,   15090,   85010,12:31   ,I-5 & NE 195th,195i5,          6,South
Sunday   ,  512,   15090,   85010,12:41   ,I-5 at 117th, Northgate,117i5,          7,South
Sunday   ,  512,   15090,   85010,12:47   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Sunday   ,  512,   15091,   85009,12:19   ,Everett Station,evtst,          1,South
Sunday   ,  512,   15091,   85009,12:27   ,South Everett Freeway Station,sefs,          2,South
Sunday   ,  512,   15091,   85009,12:36   ,Ash Way Park & Ride,awypr,          3,South
Sunday   ,  512,   15091,   85009,12:43   ,Lynnwood Transit Center,lynntc,          4,South
Sunday   ,  512,   15091,   85009,12:47   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Sunday   ,  512,   15091,   85009,12:51   ,I-5 & NE 195th,195i5,          6,South
Sunday   ,  512,   15091,   85009,13:01   ,I-5 at 117th, Northgate,117i5,          7,South
Sunday   ,  512,   15091,   85009,13:07   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Sunday   ,  512,   15097,   85009,14:19   ,Everett Station,evtst,          1,South
Sunday   ,  512,   15097,   85009,14:27   ,South Everett Freeway Station,sefs,          2,South
Sunday   ,  512,   15097,   85009,14:36   ,Ash Way Park & Ride,awypr,          3,South
Sunday   ,  512,   15097,   85009,14:43   ,Lynnwood Transit Center,lynntc,          4,South
Sunday   ,  512,   15097,   85009,14:47   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Sunday   ,  512,   15097,   85009,14:51   ,I-5 & NE 195th,195i5,          6,South
Sunday   ,  512,   15097,   85009,15:01   ,I-5 at 117th, Northgate,117i5,          7,South
Sunday   ,  512,   15097,   85009,15:07   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Sunday   ,  512,   15068,   85021,24:44   ,4thAv/Jacksn,4jack,          1,North
Sunday   ,  512,   15068,   85021,24:48   ,4th Ave & Pine St,4unio,          2,North
Sunday   ,  512,   15068,   85021,24:52   ,Olive Way & Boren Ave,olvtr,          3,North
Sunday   ,  512,   15068,   85021,24:57   ,NE 45th Freeway Station,45i5,          4,North
Sunday   ,  512,   15068,   85021,25:03   ,NORTHGATE TRANSIT CENTER,nortc,          5,North
Sunday   ,  512,   15068,   85021,25:05   ,I-5 at 117th, Northgate,117i5,          6,North
Sunday   ,  512,   15068,   85021,25:12   ,I-5 & NE 195th,195i5,          7,North
Sunday   ,  512,   15068,   85021,25:14   ,Mountlake Terrace Freeway Station,mltfs,          8,North
Sunday   ,  512,   15068,   85021,25:19   ,Lynnwood Transit Center,lynntc,          9,North
Sunday   ,  512,   15068,   85021,25:25   ,Ash Way Park & Ride,awypr,         10,North
Sunday   ,  512,   15068,   85021,25:33   ,South Everett Freeway Station,sefs,         11,North
Sunday   ,  512,   15068,   85021,25:45   ,Everett Station,evtst,         12,North
Sunday   ,  512,   15070,   85002, 5:06   ,Everett Station,evtst,          1,South
Sunday   ,  512,   15070,   85002, 5:14   ,South Everett Freeway Station,sefs,          2,South
Sunday   ,  512,   15070,   85002, 5:21   ,Ash Way Park & Ride,awypr,          3,South
Sunday   ,  512,   15070,   85002, 5:28   ,Lynnwood Transit Center,lynntc,          4,South
Sunday   ,  512,   15070,   85002, 5:32   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Sunday   ,  512,   15070,   85002, 5:36   ,I-5 & NE 195th,195i5,          6,South
Sunday   ,  512,   15070,   85002, 5:45   ,I-5 at 117th, Northgate,117i5,          7,South
Sunday   ,  512,   15070,   85002, 5:49   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Sunday   ,  512,   15076,   85003, 7:23   ,Everett Station,evtst,          1,South
Sunday   ,  512,   15076,   85003, 7:31   ,South Everett Freeway Station,sefs,          2,South
Sunday   ,  512,   15076,   85003, 7:38   ,Ash Way Park & Ride,awypr,          3,South
Sunday   ,  512,   15076,   85003, 7:45   ,Lynnwood Transit Center,lynntc,          4,South
Sunday   ,  512,   15076,   85003, 7:49   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Sunday   ,  512,   15076,   85003, 7:53   ,I-5 & NE 195th,195i5,          6,South
Sunday   ,  512,   15076,   85003, 8:02   ,I-5 at 117th, Northgate,117i5,          7,South
Sunday   ,  512,   15076,   85003, 8:07   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Sunday   ,  512,   15080,   85001, 8:41   ,Everett Station,evtst,          1,South
Sunday   ,  512,   15080,   85001, 8:49   ,South Everett Freeway Station,sefs,          2,South
Sunday   ,  512,   15080,   85001, 8:58   ,Ash Way Park & Ride,awypr,          3,South
Sunday   ,  512,   15080,   85001, 9:05   ,Lynnwood Transit Center,lynntc,          4,South
Sunday   ,  512,   15080,   85001, 9:09   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Sunday   ,  512,   15080,   85001, 9:13   ,I-5 & NE 195th,195i5,          6,South
Sunday   ,  512,   15080,   85001, 9:22   ,I-5 at 117th, Northgate,117i5,          7,South
Sunday   ,  512,   15080,   85001, 9:27   ,NORTHGATE TRANSIT CENTER,nortc,          8,South
Sunday   ,  512,   15086,   85001,10:39   ,Everett Station,evtst,          1,South
Sunday   ,  512,   15086,   85001,10:47   ,South Everett Freeway Station,sefs,          2,South
Sunday   ,  512,   15086,   85001,10:56   ,Ash Way Park & Ride,awypr,          3,South
Sunday   ,  512,   15086,   85001,11:03   ,Lynnwood Transit Center,lynntc,          4,South
Sunday   ,  512,   15086,   85001,11:07   ,Mountlake Terrace Freeway Station,mltfs,          5,South
Sunday   ,  512,   15086,   85001,11:11   ,I-5 & NE 195th,195i5,          6,South
